State Code,State,Claim Amount,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,ResponseNumeric
NE,Nebraska,2218.588045,No,Basic,Master,2/27/2011,Employed,F,60426,Rural,Single,62,0,97,0,2,Corporate Auto,Corporate L2,Collision,Call Center,133.284622,Two-Door Car,Medsize,0
MO,Missouri,530.5087084,No,Basic,Bachelor,2/7/2011,Medical Leave,M,26334,Suburban,Single,71,9,94,0,3,Personal Auto,Personal L3,Hail,Agent,340.8,Two-Door Car,Medsize,0
KS,Kansas,947.0624437,No,Extended,College,2/14/2011,Employed,F,22514,Urban,Married,80,22,96,0,2,Personal Auto,Personal L3,Hail,Call Center,203.469143,Four-Door Car,Medsize,0
NE,Nebraska,354.8148767,No,Extended,Doctor,2/28/2011,Employed,F,76114,Suburban,Married,88,6,97,0,1,Personal Auto,Personal L3,Hail,Agent,422.4,Four-Door Car,Medsize,0
IA,Iowa,245.1535793,No,Basic,Bachelor,2/22/2011,Employed,M,48791,Rural,Married,62,27,0,3,1,Personal Auto,Personal L2,Scratch/Dent,Call Center,69.794432,Two-Door Car,Medsize,0
MO,Missouri,865.2652451,No,Premium,Bachelor,2/1/2011,Employed,M,65605,Urban,Married,111,2,72,2,7,Corporate Auto,Corporate L2,Scratch/Dent,Branch,377.781658,Two-Door Car,Medsize,0
IA,Iowa,253.5223185,No,Basic,High School or Below,2/26/2011,Employed,F,69259,Suburban,Divorced,63,3,30,0,1,Personal Auto,Personal L3,Scratch/Dent,Call Center,362.51794,Four-Door Car,Small,0
IA,Iowa,431.4065657,No,Basic,High School or Below,2/10/2011,Unemployed,F,0,Suburban,Single,64,16,42,1,5,Personal Auto,Personal L3,Collision,Call Center,460.8,Four-Door Car,Small,0
IA,Iowa,673.1050335,No,Basic,High School or Below,1/25/2011,Unemployed,F,0,Suburban,Single,62,0,5,0,2,Corporate Auto,Corporate L3,Other,Agent,446.4,Four-Door Car,Medsize,0
IA,Iowa,777.9588181,No,Basic,Bachelor,1/23/2011,Employed,F,90969,Urban,Single,65,7,22,0,2,Personal Auto,Personal L2,Collision,Agent,190.751345,Four-Door Car,Medsize,0
OK,Oklahoma,280.5286098,No,Extended,College,2/26/2011,Employed,M,50180,Urban,Single,77,30,93,3,1,Personal Auto,Personal L3,Hail,Web,360.499075,Four-Door Car,Medsize,0
KS,Kansas,525.1968272,No,Basic,Master,1/14/2011,Employed,M,41991,Rural,Single,67,14,75,0,3,Personal Auto,Personal L2,Collision,Call Center,88.382536,Four-Door Car,Large,0
NE,Nebraska,804.4872393,Yes,Basic,Bachelor,2/19/2011,Employed,M,71391,Urban,Married,67,29,39,0,2,Personal Auto,Personal L3,Hail,Agent,284.000172,Four-Door Car,Medsize,1
MO,Missouri,425.0282624,Yes,Basic,High School or Below,1/18/2011,Unemployed,F,0,Suburban,Single,61,17,1,1,7,Personal Auto,Personal L3,Collision,Agent,292.8,Four-Door Car,Small,1
NE,Nebraska,1389.167638,No,Basic,College,1/14/2011,Employed,F,70725,Suburban,Divorced,70,2,0,0,2,Corporate Auto,Corporate L3,Hail,Web,336,Four-Door Car,Medsize,0
IA,Iowa,272.5356404,Yes,Basic,Master,1/3/2011,Employed,F,36650,Rural,Married,69,2,70,1,1,Personal Auto,Personal L2,Hail,Web,56.60333,Four-Door Car,Large,1
KS,Kansas,477.9893422,No,Basic,High School or Below,2/7/2011,Employed,M,54194,Rural,Married,119,9,90,1,1,Personal Auto,Personal L3,Collision,Agent,112.268583,SUV,Medsize,0
IA,Iowa,480.8957973,No,Basic,Bachelor,1/12/2011,Medical Leave,F,23554,Rural,Married,61,12,17,0,6,Personal Auto,Personal L2,Collision,Agent,142.459804,Two-Door Car,Medsize,0
NE,Nebraska,865.8863813,Yes,Basic,College,2/7/2011,Employed,M,62464,Urban,Married,109,23,45,0,4,Corporate Auto,Corporate L3,Hail,Agent,400.181882,Sports Car,Medsize,1
IA,Iowa,921.5541928,No,Basic,College,2/6/2011,Employed,F,71888,Suburban,Married,115,14,33,0,4,Personal Auto,Personal L3,Collision,Agent,552,SUV,Small,0
MO,Missouri,506.8426258,No,Basic,College,1/5/2011,Employed,M,80846,Urban,Single,65,9,32,0,9,Corporate Auto,Corporate L2,Hail,Agent,227.183015,Four-Door Car,Medsize,0
IA,Iowa,487.9713235,No,Basic,College,2/23/2011,Unemployed,M,0,Suburban,Single,67,7,84,0,5,Personal Auto,Personal L3,Collision,Agent,321.6,Four-Door Car,Medsize,0
NE,Nebraska,1346.692071,Yes,Basic,High School or Below,2/23/2011,Disabled,F,11432,Suburban,Married,119,11,9,0,2,Corporate Auto,Corporate L3,Hail,Agent,571.2,SUV,Small,1
IA,Iowa,1330.618451,No,Premium,College,1/5/2011,Employed,F,39017,Urban,Married,170,10,4,2,3,Personal Auto,Personal L3,Collision,Call Center,592.85751,SUV,Medsize,0
MO,Missouri,735.0182328,No,Basic,Bachelor,2/19/2011,Unemployed,M,0,Suburban,Single,108,7,54,0,4,Personal Auto,Personal L3,Hail,Branch,777.6,Sports Car,Medsize,0
NE,Nebraska,482.2436037,No,Basic,Bachelor,1/23/2011,Employed,M,73769,Rural,Divorced,61,24,84,0,6,Corporate Auto,Corporate L1,Collision,Branch,121.654567,Four-Door Car,Medsize,0
NE,Nebraska,355.4845264,Yes,Extended,Master,1/10/2011,Employed,F,58557,Rural,Married,88,4,83,0,1,Personal Auto,Personal L2,Collision,Branch,55.510526,Four-Door Car,Large,1
OK,Oklahoma,313.5579831,No,Extended,College,1/13/2011,Unemployed,M,0,Suburban,Single,91,12,6,0,1,Corporate Auto,Corporate L3,Hail,Call Center,707.264022,Four-Door Car,Small,0
IA,Iowa,5752.050151,No,Premium,College,1/20/2011,Employed,F,48367,Suburban,Married,161,10,34,0,2,Personal Auto,Personal L3,Hail,Branch,772.8,SUV,Medsize,0
NE,Nebraska,251.5411468,No,Basic,College,1/29/2011,Employed,M,39718,Suburban,Married,65,1,55,2,1,Personal Auto,Personal L3,Collision,Web,366.531664,Four-Door Car,Medsize,0
IA,Iowa,724.7495684,No,Extended,College,2/26/2011,Unemployed,F,0,Suburban,Married,96,31,64,1,3,Personal Auto,Personal L2,Collision,Agent,460.8,Four-Door Car,Large,0
IA,Iowa,487.8950256,No,Basic,High School or Below,1/18/2011,Employed,F,43358,Suburban,Married,61,2,83,0,6,Corporate Auto,Corporate L3,Other,Branch,400.294938,Two-Door Car,Small,0
MO,Missouri,297.1919417,No,Extended,Bachelor,1/31/2011,Employed,F,83873,Urban,Single,76,5,36,1,1,Personal Auto,Personal L2,Scratch/Dent,Branch,218.374041,Two-Door Car,Medsize,0
MO,Missouri,1130.260169,No,Extended,Doctor,1/10/2011,Employed,F,22361,Suburban,Married,95,15,42,0,2,Personal Auto,Personal L3,Other,Agent,530.667993,Four-Door Car,Small,0
MO,Missouri,799.6597066,No,Extended,Bachelor,2/28/2011,Employed,F,70061,Suburban,Married,99,2,57,0,3,Corporate Auto,Corporate L2,Scratch/Dent,Agent,699.517349,Four-Door Car,Small,0
MO,Missouri,741.1813055,No,Basic,High School or Below,2/22/2011,Unemployed,M,0,Suburban,Single,73,6,19,0,2,Personal Auto,Personal L3,Collision,Agent,525.6,Four-Door Car,Large,0
NE,Nebraska,317.9474225,No,Extended,Bachelor,1/21/2011,Employed,F,65742,Urban,Married,79,6,0,0,1,Personal Auto,Personal L3,Hail,Call Center,277.360797,Four-Door Car,Medsize,0
KS,Kansas,2265.853652,Yes,Basic,Bachelor,1/25/2011,Retired,M,23665,Suburban,Married,67,19,50,0,2,Personal Auto,Personal L2,Collision,Branch,404.817249,Four-Door Car,Medsize,1
MO,Missouri,377.4861293,No,Extended,College,1/6/2011,Employed,M,66457,Suburban,Married,95,2,76,0,1,Personal Auto,Personal L3,Hail,Branch,456,Four-Door Car,Medsize,0
NE,Nebraska,822.4770259,No,Basic,Bachelor,2/3/2011,Employed,F,82634,Urban,Single,104,8,74,0,3,Personal Auto,Personal L3,Scratch/Dent,Agent,324.097433,SUV,Medsize,0
IA,Iowa,256.3582441,No,Basic,High School or Below,1/2/2011,Unemployed,F,0,Suburban,Married,69,11,60,0,1,Corporate Auto,Corporate L1,Collision,Agent,331.2,Four-Door Car,Small,0
IA,Iowa,239.3915369,Yes,Basic,College,1/31/2011,Unemployed,M,0,Suburban,Single,70,24,10,0,1,Personal Auto,Personal L3,Collision,Branch,425.266308,Four-Door Car,Medsize,1
OK,Oklahoma,245.3570794,Yes,Basic,Bachelor,2/9/2011,Medical Leave,M,29735,Suburban,Single,69,3,92,0,1,Personal Auto,Personal L2,Collision,Agent,331.2,Four-Door Car,Medsize,1
MO,Missouri,514.3878519,No,Basic,College,1/31/2011,Employed,M,61417,Urban,Married,65,6,35,0,7,Personal Auto,Personal L3,Other,Call Center,206.01822,Two-Door Car,Medsize,0
IA,Iowa,737.8510732,No,Basic,High School or Below,1/27/2011,Unemployed,F,0,Suburban,Single,105,3,12,0,4,Personal Auto,Personal L3,Collision,Branch,756,SUV,Small,0
MO,Missouri,257.4198807,No,Basic,High School or Below,2/11/2011,Employed,M,43846,Rural,Married,65,16,33,1,1,Personal Auto,Personal L3,Scratch/Dent,Call Center,125.52458,Four-Door Car,Large,0
NE,Nebraska,2231.505787,No,Basic,High School or Below,2/18/2011,Unemployed,M,0,Suburban,Single,67,33,54,0,2,Personal Auto,Personal L3,Collision,Branch,482.4,Four-Door Car,Medsize,0
OK,Oklahoma,243.0484375,No,Basic,College,1/23/2011,Employed,F,33775,Suburban,Married,61,24,95,0,1,Personal Auto,Personal L2,Collision,Agent,292.8,Two-Door Car,Medsize,0
IA,Iowa,616.0999344,No,Extended,College,1/18/2011,Employed,M,96988,Suburban,Single,77,1,60,0,3,Personal Auto,Personal L2,Collision,Agent,369.6,Two-Door Car,Medsize,0
NE,Nebraska,791.2132168,No,Premium,Bachelor,2/11/2011,Unemployed,M,0,Suburban,Single,114,26,34,0,7,Personal Auto,Personal L3,Collision,Branch,820.8,Two-Door Car,Large,0
IA,Iowa,553.4821886,No,Basic,Doctor,1/23/2011,Employed,F,81945,Rural,Single,68,19,45,0,9,Personal Auto,Personal L1,Collision,Call Center,47.451832,Four-Door Car,Small,0
NE,Nebraska,238.2672856,No,Basic,Bachelor,1/29/2011,Unemployed,F,0,Rural,Married,65,24,47,0,1,Personal Auto,Personal L1,Collision,Agent,27.031485,Four-Door Car,Medsize,0
OK,Oklahoma,699.1248087,No,Basic,Bachelor,2/22/2011,Medical Leave,F,19019,Suburban,Married,186,7,46,0,1,Personal Auto,Personal L3,Other,Branch,1003.050834,Luxury SUV,Medsize,0
IA,Iowa,288.5328202,No,Basic,Bachelor,1/30/2011,Employed,F,62579,Urban,Married,72,33,53,0,1,Personal Auto,Personal L2,Other,Agent,326.242099,Four-Door Car,Medsize,0
MO,Missouri,4178.790343,Yes,Premium,High School or Below,1/31/2011,Employed,F,46587,Suburban,Divorced,119,34,74,2,2,Personal Auto,Personal L3,Collision,Call Center,571.2,Four-Door Car,Medsize,1
NE,Nebraska,284.8564466,No,Extended,Bachelor,2/2/2011,Unemployed,F,0,Suburban,Single,81,26,58,0,1,Personal Auto,Personal L3,Collision,Branch,583.2,Four-Door Car,Medsize,0
NE,Nebraska,812.3023295,No,Extended,Bachelor,2/4/2011,Unemployed,F,0,Suburban,Single,78,15,47,0,2,Special Auto,Special L1,Scratch/Dent,Web,561.6,Four-Door Car,Small,0
KS,Kansas,966.1103686,No,Extended,High School or Below,1/26/2011,Unemployed,M,0,Suburban,Married,135,1,98,0,9,Corporate Auto,Corporate L1,Collision,Agent,648,SUV,Medsize,0
MO,Missouri,448.8134688,No,Basic,High School or Below,1/13/2011,Unemployed,M,0,Suburban,Single,66,1,61,0,9,Corporate Auto,Corporate L3,Hail,Web,758.460636,Four-Door Car,Small,0
MO,Missouri,456.127302,No,Premium,College,1/25/2011,Medical Leave,M,29327,Suburban,Married,118,26,21,0,1,Special Auto,Special L2,Collision,Agent,627.898468,Four-Door Car,Small,0
IA,Iowa,1154.617372,No,Extended,Master,2/26/2011,Employed,M,81081,Rural,Married,96,32,34,1,2,Corporate Auto,Corporate L2,Other,Call Center,206.211089,Four-Door Car,Medsize,0
IA,Iowa,378.8814643,No,Basic,High School or Below,1/10/2011,Unemployed,F,0,Suburban,Single,106,27,89,0,1,Personal Auto,Personal L3,Collision,Agent,763.2,SUV,Medsize,0
OK,Oklahoma,1350.263148,No,Basic,Master,2/21/2011,Employed,M,57222,Urban,Married,112,3,88,1,2,Personal Auto,Personal L2,Hail,Branch,297.187468,Sports Car,Medsize,0
NE,Nebraska,856.3968057,No,Basic,College,2/1/2011,Employed,M,91147,Rural,Married,107,4,79,0,7,Personal Auto,Personal L1,Scratch/Dent,Agent,50.473675,Sports Car,Small,0
MO,Missouri,291.3475108,No,Basic,High School or Below,1/13/2011,Employed,F,76638,Suburban,Single,73,2,55,1,1,Personal Auto,Personal L3,Scratch/Dent,Agent,435.189747,Four-Door Car,Small,0
MO,Missouri,754.0584824,No,Basic,Bachelor,1/20/2011,Employed,M,29697,Rural,Married,64,6,43,0,2,Personal Auto,Personal L2,Scratch/Dent,Agent,147.128736,Four-Door Car,Medsize,0
NE,Nebraska,695.0532764,No,Basic,High School or Below,1/18/2011,Unemployed,M,0,Suburban,Married,61,27,90,0,2,Corporate Auto,Corporate L3,Scratch/Dent,Call Center,301.402778,Four-Door Car,Medsize,0
NE,Nebraska,725.5137772,No,Basic,College,2/21/2011,Employed,F,67352,Urban,Married,181,7,80,1,1,Personal Auto,Personal L3,Scratch/Dent,Branch,560.947563,Luxury Car,Small,0
IA,Iowa,433.4064096,Yes,Extended,Bachelor,2/27/2011,Retired,F,23904,Suburban,Single,123,1,67,3,1,Personal Auto,Personal L3,Collision,Agent,590.4,SUV,Medsize,1
NE,Nebraska,630.7497245,No,Extended,Bachelor,1/27/2011,Unemployed,M,0,Suburban,Married,88,16,28,2,7,Personal Auto,Personal L2,Collision,Branch,422.4,Four-Door Car,Small,0
MO,Missouri,590.4847853,No,Basic,Bachelor,1/1/2011,Employed,F,89953,Urban,Single,74,3,42,0,3,Corporate Auto,Corporate L3,Hail,Web,274.165887,Four-Door Car,Medsize,0
MO,Missouri,479.4481412,No,Basic,High School or Below,1/23/2011,Retired,M,20862,Suburban,Divorced,68,1,69,0,9,Personal Auto,Personal L3,Collision,Agent,326.4,Four-Door Car,Small,0
OK,Oklahoma,918.0154161,No,Basic,College,1/23/2011,Employed,F,47663,Rural,Divorced,114,35,24,0,8,Personal Auto,Personal L3,Collision,Branch,103.702555,Sports Car,Medsize,0
KS,Kansas,835.5512557,No,Premium,Master,2/11/2011,Employed,M,49564,Suburban,Divorced,105,8,29,0,5,Corporate Auto,Corporate L1,Scratch/Dent,Web,661.608936,Four-Door Car,Small,0
MO,Missouri,1386.992705,Yes,Basic,College,1/21/2011,Employed,M,28432,Suburban,Married,118,1,59,0,2,Personal Auto,Personal L3,Hail,Branch,612.300581,SUV,Small,1
MO,Missouri,1345.21928,No,Premium,College,1/25/2011,Employed,M,32356,Urban,Married,117,11,35,2,2,Personal Auto,Personal L1,Collision,Agent,428.490681,Two-Door Car,Medsize,0
IA,Iowa,1679.885832,No,Basic,High School or Below,2/16/2011,Employed,M,55269,Suburban,Divorced,71,32,15,0,2,Personal Auto,Personal L3,Collision,Agent,340.8,Two-Door Car,Medsize,0
MO,Missouri,827.3111579,No,Premium,College,1/11/2011,Unemployed,F,0,Urban,Divorced,116,6,78,0,3,Personal Auto,Personal L2,Collision,Web,509.513764,Four-Door Car,Large,0
IA,Iowa,740.8836056,No,Extended,High School or Below,1/3/2011,Employed,M,76771,Rural,Divorced,95,34,82,1,7,Personal Auto,Personal L3,Collision,Branch,91.674854,Two-Door Car,Large,0
OK,Oklahoma,434.930875,Yes,Basic,College,2/10/2011,Employed,F,75648,Rural,Married,108,28,10,0,1,Corporate Auto,Corporate L3,Hail,Branch,112.660916,SUV,Large,1
IA,Iowa,474.4967459,No,Basic,Doctor,2/19/2011,Employed,M,20698,Urban,Single,68,21,72,5,5,Personal Auto,Personal L3,Other,Branch,248.422693,Two-Door Car,Medsize,0
IA,Iowa,1720.805642,No,Basic,High School or Below,2/4/2011,Employed,F,29734,Suburban,Divorced,63,12,86,0,2,Corporate Auto,Corporate L2,Other,Web,649.83837,Two-Door Car,Medsize,0
OK,Oklahoma,867.3587,No,Basic,Bachelor,1/31/2011,Employed,M,43963,Suburban,Married,110,25,59,0,7,Corporate Auto,Corporate L3,Scratch/Dent,Agent,528,SUV,Medsize,0
MO,Missouri,249.7910013,No,Basic,High School or Below,2/12/2011,Employed,M,29465,Suburban,Married,63,6,9,0,1,Personal Auto,Personal L2,Hail,Call Center,302.4,Four-Door Car,Medsize,0
NE,Nebraska,3206.987526,No,Basic,High School or Below,1/15/2011,Employed,F,24851,Suburban,Single,103,8,99,0,2,Personal Auto,Personal L3,Collision,Agent,604.289428,SUV,Medsize,0
NE,Nebraska,331.2253233,No,Basic,Bachelor,1/7/2011,Unemployed,M,0,Suburban,Single,107,2,4,2,1,Corporate Auto,Corporate L3,Collision,Agent,770.4,SUV,Medsize,0
MO,Missouri,1082.837347,No,Extended,College,1/17/2011,Medical Leave,M,11033,Suburban,Married,97,27,18,0,2,Special Auto,Special L1,Collision,Branch,511.120131,Two-Door Car,Large,0
IA,Iowa,1212.836511,No,Basic,College,2/25/2011,Employed,F,20495,Suburban,Married,61,7,36,0,2,Personal Auto,Personal L3,Hail,Agent,292.8,Four-Door Car,Medsize,0
MO,Missouri,550.5687336,No,Basic,Master,2/6/2011,Employed,F,95766,Rural,Married,68,17,62,0,5,Personal Auto,Personal L3,Hail,Call Center,162.557048,Four-Door Car,Medsize,0
MO,Missouri,671.5342541,No,Basic,College,1/7/2011,Unemployed,M,0,Suburban,Single,65,22,39,0,2,Corporate Auto,Corporate L1,Other,Agent,655.073317,Four-Door Car,Medsize,0
IA,Iowa,283.6677371,No,Basic,Bachelor,1/31/2011,Employed,F,61029,Rural,Single,72,26,98,0,1,Personal Auto,Personal L2,Hail,Call Center,114.429816,Two-Door Car,Medsize,0
IA,Iowa,356.1595726,No,Basic,Bachelor,2/2/2011,Unemployed,M,0,Suburban,Single,105,3,30,0,1,Personal Auto,Personal L3,Other,Web,504,SUV,Medsize,0
MO,Missouri,655.2399896,No,Extended,High School or Below,1/14/2011,Employed,M,56188,Rural,Married,86,20,52,3,3,Special Auto,Special L2,Hail,Web,175.972039,Four-Door Car,Large,0
NE,Nebraska,283.3980142,No,Basic,Bachelor,2/7/2011,Employed,F,94812,Rural,Married,70,11,40,0,1,Personal Auto,Personal L3,Hail,Branch,121.025058,Four-Door Car,Medsize,0
MO,Missouri,509.9513147,No,Basic,Bachelor,2/12/2011,Unemployed,F,0,Suburban,Married,70,28,77,1,3,Personal Auto,Personal L1,Collision,Branch,336,Two-Door Car,Small,0
IA,Iowa,941.5527031,No,Premium,College,1/25/2011,Employed,F,55338,Suburban,Married,116,25,54,0,7,Corporate Auto,Corporate L3,Hail,Branch,556.8,Two-Door Car,Medsize,0
MO,Missouri,364.4833554,Yes,Extended,High School or Below,1/15/2011,Employed,F,82477,Suburban,Married,90,1,69,0,1,Personal Auto,Personal L3,Hail,Agent,432,Two-Door Car,Large,1
IA,Iowa,292.7516316,No,Basic,College,2/23/2011,Employed,F,20852,Suburban,Married,73,8,6,0,1,Personal Auto,Personal L3,Scratch/Dent,Branch,383.789732,Two-Door Car,Small,0
KS,Kansas,922.7945752,No,Extended,High School or Below,2/28/2011,Unemployed,F,0,Urban,Married,82,22,62,0,2,Personal Auto,Personal L3,Collision,Call Center,296.637382,Two-Door Car,Medsize,0
IA,Iowa,314.842409,No,Extended,Doctor,1/8/2011,Unemployed,F,0,Suburban,Married,83,16,75,0,1,Personal Auto,Personal L3,Collision,Call Center,544.217453,Two-Door Car,Medsize,0
NE,Nebraska,306.3114594,No,Extended,College,2/28/2011,Unemployed,F,0,Suburban,Single,95,14,57,2,1,Personal Auto,Personal L2,Collision,Agent,456,Two-Door Car,Medsize,0
NE,Nebraska,341.7953745,No,Extended,High School or Below,1/25/2011,Employed,F,72460,Urban,Married,85,9,76,0,1,Personal Auto,Personal L2,Hail,Call Center,370.018108,Four-Door Car,Medsize,0
IA,Iowa,2359.46802,Yes,Basic,Bachelor,1/31/2011,Employed,M,76358,Rural,Married,66,25,3,0,2,Personal Auto,Personal L1,Scratch/Dent,Agent,86.461582,Four-Door Car,Medsize,1
MO,Missouri,751.9133631,Yes,Extended,High School or Below,2/20/2011,Employed,M,96306,Rural,Divorced,95,12,17,1,6,Corporate Auto,Corporate L1,Collision,Agent,185.355353,Four-Door Car,Medsize,1
NE,Nebraska,396.9433177,No,Basic,College,2/5/2011,Employed,F,49544,Rural,Single,101,3,29,0,1,Personal Auto,Personal L3,Collision,Agent,0.769185,SUV,Medsize,0
IA,Iowa,487.40748,No,Basic,High School or Below,1/18/2011,Unemployed,M,0,Suburban,Single,68,10,36,0,7,Personal Auto,Personal L3,Other,Call Center,609.323227,Two-Door Car,Medsize,0
MO,Missouri,726.1615478,No,Basic,Bachelor,1/26/2011,Unemployed,M,0,Suburban,Single,101,7,19,0,4,Corporate Auto,Corporate L2,Scratch/Dent,Web,727.2,SUV,Medsize,0
NE,Nebraska,800.5964669,No,Basic,College,2/20/2011,Employed,M,63357,Suburban,Married,101,26,42,0,5,Personal Auto,Personal L2,Hail,Agent,565.508572,SUV,Medsize,0
NE,Nebraska,299.6139865,No,Extended,High School or Below,1/22/2011,Unemployed,M,0,Suburban,Single,82,9,21,0,1,Corporate Auto,Corporate L3,Hail,Call Center,590.4,Four-Door Car,Large,0
NE,Nebraska,417.5945269,No,Basic,Bachelor,2/21/2011,Employed,M,23060,Suburban,Married,109,13,25,3,1,Corporate Auto,Corporate L3,Other,Agent,731.350857,SUV,Medsize,0
NE,Nebraska,849.1858636,No,Basic,Master,1/18/2011,Employed,M,27781,Suburban,Married,71,33,7,0,2,Corporate Auto,Corporate L2,Scratch/Dent,Agent,340.8,Four-Door Car,Medsize,0
NE,Nebraska,240.2172069,No,Basic,College,2/2/2011,Employed,M,43246,Rural,Single,62,19,89,0,1,Personal Auto,Personal L2,Collision,Agent,52.435202,Four-Door Car,Medsize,0
IA,Iowa,477.5475851,No,Extended,High School or Below,1/30/2011,Disabled,F,14254,Suburban,Married,124,21,16,0,1,Corporate Auto,Corporate L1,Scratch/Dent,Branch,595.2,SUV,Large,0
OK,Oklahoma,423.5183999,No,Premium,College,2/12/2011,Employed,M,60334,Rural,Married,106,5,67,0,1,Corporate Auto,Corporate L3,Hail,Web,111.164747,Four-Door Car,Large,0
MO,Missouri,510.7163002,Yes,Basic,Bachelor,1/26/2011,Employed,F,35625,Urban,Married,65,10,56,1,3,Personal Auto,Personal L1,Hail,Agent,288.572108,Four-Door Car,Medsize,1
IA,Iowa,1316.760512,No,Basic,Bachelor,2/12/2011,Employed,F,54684,Urban,Married,111,13,15,3,2,Corporate Auto,Corporate L3,Hail,Agent,302.137164,Sports Car,Medsize,0
IA,Iowa,252.0301352,No,Basic,Bachelor,2/16/2011,Employed,M,56228,Urban,Single,65,4,79,0,1,Personal Auto,Personal L3,Hail,Call Center,276.877348,Two-Door Car,Medsize,0
IA,Iowa,518.9289582,No,Extended,Bachelor,2/15/2011,Employed,M,82166,Suburban,Single,134,9,43,3,1,Personal Auto,Personal L2,Other,Agent,643.2,SUV,Medsize,0
IA,Iowa,289.3313855,No,Basic,Bachelor,2/15/2011,Employed,F,30406,Suburban,Married,73,29,93,0,1,Personal Auto,Personal L3,Collision,Web,350.4,Four-Door Car,Medsize,0
NE,Nebraska,398.5547406,No,Premium,Bachelor,2/12/2011,Employed,M,75007,Suburban,Divorced,101,1,19,0,1,Personal Auto,Personal L1,Hail,Agent,668.773522,Four-Door Car,Medsize,0
KS,Kansas,241.4638309,No,Basic,Bachelor,2/26/2011,Employed,M,79271,Urban,Married,62,24,63,4,1,Personal Auto,Personal L3,Hail,Agent,232.753598,Four-Door Car,Medsize,0
NE,Nebraska,1868.830707,No,Extended,High School or Below,1/8/2011,Unemployed,F,0,Suburban,Single,76,2,66,0,2,Personal Auto,Personal L2,Collision,Agent,364.8,Four-Door Car,Small,0
MO,Missouri,1658.971237,No,Premium,Bachelor,1/2/2011,Employed,M,59414,Rural,Married,140,34,56,0,2,Personal Auto,Personal L3,Collision,Call Center,65.022258,SUV,Medsize,0
